Team,Player,Event,Mins,Secs,X,Y,X2,Y2
Home,H1,Shot Right OpenPlay Goal,0,5,88,38,-,-
Home,H2,Shot Right OpenPlay Goal,0,5,76,30,-,-
Home,H3,Shot Right Freekick Miss,0,5,77,32,-,-
Home,H3,Shot Head Corner Miss,0,5,88,39,-,-
Home,H3,Shot Right ThrowIn Miss,0,5,91,30,-,-
Home,H3,Shot Right OpenPlay Miss,0,5,90,31,-,-
Home,H3,Shot Right Corner Miss,0,5,95,56,-,-
