Team,Player,Event,Mins,Secs,X,Y,X2,Y2
Home,1,Shot Right OpenPlay Miss,104,32,83,58,-,-
Home,1,Shot Left OpenPlay Miss,104,32,72,34,-,-
Home,1,Shot Right OpenPlay Miss,104,32,71,44,-,-
Home,1,Shot Left OpenPlay Miss,104,32,67,41,-,-
Home,1,Shot Head Corner Goal,104,32,97,43,-,-
Home,1,Shot Right OpenPlay Miss,104,32,96,65,-,-
